MAP_PAR_ID,j_new_cons,j_renovati,j_occupanc,ownertype,j_zip,Year,valuation,Long,Lat
1103758100,FALSE,TRUE,1-2FAM,o,2130,2011,4500,-71.1110712,42.29961283
1904731010,FALSE,FALSE,1-2FAM,o,2130,2019,4000,-71.11364957,42.29706473
2007261000,FALSE,FALSE,1-2FAM,t,2132,2013,500,-71.15657468,42.29376951
2006778000,FALSE,FALSE,Comm,*,2132,2021,2500,-71.1652991,42.29031745
1903483000,FALSE,FALSE,1-3FAM,c,2131,2021,13684,-71.11931104,42.29441176
1903764000,FALSE,FALSE,1-2FAM,*,2131,2023,10000,-71.12227047,42.28225501
1903765000,FALSE,FALSE,1Unit,*,2131,2013,133.23,-71.12234511,42.28210198
2007250000,FALSE,TRUE,1-2FAM,*,2132,2014,3000,-71.15780348,42.29496218
1806825000,FALSE,FALSE,1-2FAM,*,2136,2014,17942,-71.11962477,42.27401372
1806808000,FALSE,FALSE,1-2FAM,*,2136,2020,10138,-71.11928703,42.27345224
2008486000,FALSE,TRUE,1-2FAM,*,2132,2022,48278,-71.17048092,42.28778165
1704298000,FALSE,TRUE,1-3FAM,*,2124,2022,12000,-71.07085865,42.28198287
1704379000,FALSE,TRUE,1-2FAM,*,2124,2022,6200,-71.06673206,42.28169638
1100366000,TRUE,FALSE,VacLd,c,2119,2021,750000,-71.09314635,42.32112215
2101067000,FALSE,TRUE,1-3FAM,t,2134,2013,39600,-71.13679982,42.34892254
2101068000,FALSE,FALSE,1-4FAM,c,2134,2014,25000,-71.1365367,42.34881616
1903105000,FALSE,TRUE,1-2FAM,*,2131,2022,5000,-71.12654876,42.28722317
1903704000,FALSE,FALSE,1-2FAM,*,2131,2022,18850,-71.12254705,42.28491461
1602837000,FALSE,FALSE,1-2FAM,*,2124,2022,21900,-71.06257431,42.28852507
1103007000,FALSE,TRUE,1Unit,*,2130,2017,850,-71.0994286,42.30887032
1811087000,FALSE,FALSE,,*,2136,2016,3217.17,-71.11282213,42.25762101
2102042000,FALSE,FALSE,Comm,c,2135,2023,514,-71.1427555,42.34116716
2005182000,FALSE,FALSE,1-2FAM,*,2131,2023,17333.03,-71.13087682,42.29366016
2005034000,FALSE,TRUE,1-2FAM,t,2131,2015,20500,-71.13424879,42.2917506
1812374001,TRUE,FALSE,1-2FAM,*,2136,2015,5250,-71.13951101,42.24375029
1803742000,FALSE,TRUE,1-2FAM,*,2126,2021,18600,-71.10298247,42.26802273
1603576000,FALSE,FALSE,1-2FAM,c,2122,2019,1200,-71.04971008,42.28712752
1002578000,FALSE,FALSE,1-2FAM,*,2130,2015,3229.7,-71.10352082,42.32149079
1802786000,FALSE,FALSE,1-2FAM,*,2126,2016,2400,-71.10213548,42.27304557
1800628000,FALSE,TRUE,1-2FAM,*,2126,2019,999.99,-71.08870073,42.27574938
1800968000,TRUE,FALSE,Other,c,2126,2020,2933,-71.09265685,42.27314846
1404887000,FALSE,FALSE,1-3FAM,*,2126,2021,13000,-71.09259119,42.28333255
1404923000,FALSE,TRUE,1-2FAM,*,2126,2021,3500,-71.09315437,42.2816469
1804897000,FALSE,TRUE,1-2FAM,*,2131,2015,24000,-71.12596226,42.27766379
1000699000,FALSE,TRUE,1-2FAM,*,2120,2021,5000,-71.0994876,42.32958602
1904640000,FALSE,FALSE,1-2FAM,*,2130,2022,96400,-71.11364278,42.29827541
2204709000,FALSE,TRUE,1-2FAM,*,2135,2013,18450,-71.1672903,42.34743992
2204625000,FALSE,FALSE,1-2FAM,*,2135,2022,4500,-71.167125,42.34822741
1805278000,FALSE,TRUE,Multi,*,2131,2015,21788,-71.13370166,42.27645409
1405174000,FALSE,FALSE,1-2FAM,*,2126,2022,800,-71.09505012,42.27870615
1405099000,FALSE,FALSE,1-2FAM,*,2126,2015,900,-71.09536069,42.28015511
2009639001,FALSE,FALSE,1-2FAM,t,2132,2016,1100,-71.16244055,42.27109001
2010393000,FALSE,FALSE,1-2FAM,*,2132,2010,500,-71.16561655,42.27434708
2204668000,FALSE,FALSE,1-2FAM,*,2135,2014,400,-71.16307266,42.34831611
1202875000,FALSE,TRUE,1-2FAM,*,2121,2017,12000,-71.0806583,42.31521066
2200655000,FALSE,TRUE,Comm,t,2135,2019,4220,-71.14480961,42.36056121
1202214000,FALSE,TRUE,1-2FAM,c,2121,2017,25000,-71.08804927,42.31207769
1303174000,FALSE,FALSE,1-2FAM,t,2125,2023,300000,-71.05310387,42.31732533
1503156000,FALSE,TRUE,1-2FAM,*,2125,2023,4200,-71.05733684,42.31140765
1302708000,FALSE,TRUE,1-3FAM,*,2125,2016,230000,-71.05384208,42.31427715
1302483000,FALSE,FALSE,1-3FAM,*,2125,2018,15794.02,-71.04985867,42.30885067
1000099000,FALSE,TRUE,1-3FAM,*,2120,2014,6200,-71.10260374,42.33448059
1600871000,FALSE,TRUE,1-2FAM,*,2124,2020,16300,-71.06386399,42.29682813
2009332000,FALSE,FALSE,1-2FAM,*,2132,2015,6000,-71.16835704,42.27668548
1807635004,FALSE,FALSE,Multi,*,2136,2022,6000,-71.11656965,42.26695754
1303018000,FALSE,FALSE,1-2FAM,*,2125,2020,200,-71.05283826,42.31664904
1805458000,FALSE,FALSE,1-2FAM,*,2131,2021,30000,-71.12734239,42.27526369
1901031000,FALSE,TRUE,1-7FAM,t,2130,2023,2700,-71.10927942,42.31372583
1302781000,FALSE,FALSE,1-2FAM,*,2125,2016,3700,-71.05489778,42.31279673
1804296000,FALSE,FALSE,1-4FAM,*,2136,2016,4200,-71.10936541,42.26422276
1801064000,FALSE,FALSE,1-2FAM,*,2126,2023,98200,-71.09449301,42.27156394
1802150000,FALSE,FALSE,1-2FAM,*,2126,2022,10000,-71.09587753,42.2730191
1000544000,FALSE,FALSE,1-2FAM,*,2120,2023,37757,-71.09910286,42.33144389
1000748000,FALSE,FALSE,1-3FAM,c,2120,2016,5000,-71.10134667,42.33057974
1200761000,FALSE,TRUE,1-2FAM,*,2119,2021,1000,-71.08332618,42.32117907
1200732000,FALSE,FALSE,1-2FAM,*,2119,2022,300,-71.08367995,42.32092677
1200698000,FALSE,FALSE,1-3FAM,*,2119,2021,13376,-71.08433841,42.32129816
2003971001,FALSE,TRUE,1Unit,*,2132,2017,200,-71.14755553,42.29483914
1806634010,FALSE,FALSE,1-2FAM,*,2131,2016,15116,-71.11937059,42.27924233
1904692000,FALSE,TRUE,1-3FAM,t,2130,2020,272000,-71.11279974,42.29722225
1904695000,FALSE,FALSE,1-3FAM,*,2130,2019,1200,-71.11280918,42.29697122
1802751100,FALSE,FALSE,1-2FAM,*,2126,2020,600,-71.10130739,42.27184395
1600441000,FALSE,FALSE,1-3FAM,*,2122,2023,31168,-71.055074,42.29379793
1901057000,FALSE,TRUE,1-2FAM,t,2130,2023,4000,-71.11202616,42.31336352
1602254000,FALSE,TRUE,Comm,t,2122,2021,7000,-71.05094692,42.29287717
1803665000,FALSE,FALSE,1-2FAM,*,2126,2020,12810,-71.1052472,42.26881394
1602302000,FALSE,TRUE,1-2FAM,*,2122,2013,2000,-71.0531934,42.29261767
1604828000,FALSE,TRUE,1-2FAM,*,2124,2022,32140,-71.06388592,42.28268589
1403945000,FALSE,TRUE,Comm,c,2126,2021,25000,-71.08954795,42.28320776
1800914000,FALSE,TRUE,1-3FAM,c,2126,2020,4500,-71.09252554,42.27697562
1800854000,FALSE,FALSE,1-3FAM,*,2126,2022,1200,-71.09136855,42.27848478
1802715000,FALSE,TRUE,1-2FAM,*,2126,2021,22308,-71.10261871,42.27171056
1802155000,FALSE,TRUE,1-2FAM,*,2126,2022,400,-71.09665384,42.27235002
1404694000,FALSE,FALSE,2unit,*,2126,2018,37677,-71.0944799,42.28543583
1900448000,FALSE,TRUE,1-2FAM,t,2130,2023,28950,-71.10699355,42.31340697
1401093000,FALSE,FALSE,Mixed,c,2121,2020,478,-71.07842395,42.30376852
1810065001,FALSE,TRUE,1-2FAM,*,2136,2019,10478.88,-71.122142,42.24592089
1404890000,FALSE,TRUE,1-2FAM,*,2126,2018,25900,-71.09299178,42.28358378
1405077000,FALSE,FALSE,1-4FAM,*,2126,2019,1500,-71.09432161,42.27992935
1805242000,FALSE,TRUE,1-2FAM,t,2131,2022,5000,-71.13053431,42.27481677
1802316000,FALSE,TRUE,1-2FAM,*,2126,2022,68550,-71.1028021,42.27679638
1802926000,FALSE,FALSE,1-2FAM,*,2126,2011,3364,-71.09991748,42.27742521
1202363000,FALSE,TRUE,1-2FAM,c,2121,2024,2000,-71.08669153,42.30801097
1001707000,FALSE,TRUE,1-3FAM,*,2130,2017,55500,-71.10824732,42.32471141
1001698000,FALSE,FALSE,1-2FAM,*,2130,2019,500,-71.10938544,42.32546176
2200732001,FALSE,FALSE,1-2FAM,t,2135,2017,1000,-71.1441638,42.35876216
2008436000,FALSE,TRUE,1-2FAM,c,2132,2023,1500,-71.16680579,42.28475493
1302795000,FALSE,FALSE,1-3FAM,*,2125,2015,7000,-71.05277473,42.31520151
1804461010,FALSE,FALSE,Comm,*,2136,2021,17000,-71.11564862,42.25903779
1802952000,FALSE,TRUE,1-2FAM,*,2126,2016,7750,-71.0998202,42.27687395
2011215000,FALSE,TRUE,1Unit,*,2132,2011,2000,-71.1600881,42.2646804
1001689000,FALSE,TRUE,1-2FAM,*,2130,2021,0,-71.10871629,42.32544178
1001597000,FALSE,TRUE,Multi,c,2199,2023,7000,-71.1118411,42.33067522
2000229000,FALSE,FALSE,1-2FAM,*,2131,2024,7039.34,-71.13308074,42.28485143
1302215000,FALSE,TRUE,Comm,*,2125,2018,0,-71.05428998,42.31178538
1805456000,FALSE,FALSE,1-2FAM,*,2131,2020,9000,-71.12702604,42.27537218
1501351000,FALSE,TRUE,1-2FAM,*,2122,2017,150,-71.06508768,42.30439964
1702476000,FALSE,FALSE,1-2FAM,*,2124,2023,15000,-71.06527762,42.29711943
1904641000,FALSE,FALSE,1-3FAM,*,2130,2023,22000,-71.1136979,42.29819082
1900805000,FALSE,FALSE,1-2FAM,*,2130,2013,35544,-71.10949498,42.31601136
1404784000,FALSE,TRUE,1-2FAM,*,2126,2015,1000,-71.09879335,42.28283906
1404949000,FALSE,FALSE,1-2FAM,*,2126,2022,13000,-71.09520891,42.28421711
1202146000,FALSE,TRUE,1-3FAM,*,2121,2022,10000,-71.08661925,42.31338158
1805083000,FALSE,TRUE,1-3FAM,*,2131,2015,900,-71.13353979,42.28107701
1802745000,FALSE,FALSE,1-2FAM,*,2126,2021,6043.8,-71.10146471,42.27125891
1802245000,FALSE,FALSE,1-2FAM,*,2126,2018,3600,-71.09950222,42.27209069
2001116000,FALSE,TRUE,1-2FAM,*,2131,2010,2000,-71.13818222,42.28409247
1807310002,FALSE,TRUE,1-2FAM,*,2136,2014,600,-71.11659833,42.26910621
1602206000,FALSE,TRUE,1-2FAM,*,2122,2010,3875,-71.04981393,42.2902475
1603743000,FALSE,TRUE,1-2FAM,*,2122,2013,9765,-71.05010083,42.28739771
1200280000,FALSE,TRUE,Comm,*,2119,2018,120350,-71.08181093,42.32248487
1200432000,FALSE,TRUE,1-3FAM,*,2119,2017,44155,-71.07800539,42.32010287
1501421000,FALSE,FALSE,1-2FAM,*,2122,2024,6800,-71.06533128,42.30563407
1501434000,FALSE,TRUE,1-3FAM,*,2122,2018,19000,-71.0638102,42.30412253
2009325000,FALSE,FALSE,1-2FAM,*,2132,2013,500,-71.16728093,42.27687619
1405196880,TRUE,TRUE,VacLd,*,2124,2023,20935,-71.09220186,42.29163782
1803463000,FALSE,FALSE,1-2FAM,*,2126,2023,37088.1,-71.10977314,42.27067841
2100199000,FALSE,FALSE,Comm,t,2215,2020,6000,-71.10493818,42.34743249
1701616000,FALSE,FALSE,1-2FAM,*,2124,2019,25,-71.07946259,42.28678498
1501002000,FALSE,TRUE,1-4FAM,c,2122,2017,500,-71.06889793,42.30466703
1200440000,FALSE,TRUE,Multi,c,2119,2019,3600,-71.07943537,42.3208219
1500950000,FALSE,TRUE,1-3FAM,*,2122,2017,4850,-71.07040508,42.30370704
1900798000,FALSE,TRUE,1-3FAM,*,2130,2011,6000,-71.10998408,42.31829181
1900674010,FALSE,FALSE,1-2FAM,*,2130,2012,0,-71.10848137,42.31698891
2001148000,FALSE,TRUE,1-2FAM,*,2131,2021,4000,-71.13618471,42.28395707
