parcel_id,latitude,longitude,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE,Year,SalePrice
501606000,42.357087,-71.065829,1860,CONDOMINIUM,RCD,ROW-MIDDLE,36 Beacon St,36,Beacon St,Boston,Beacon,2108,2011,171331
501606000,42.357087,-71.065829,1860,CONDOMINIUM,RCD,ROW-MIDDLE,36 Beacon St,36,Beacon St,Boston,Beacon,2108,2012,425000
501607000,42.357087,-71.065829,1920,CONDOMINIUM,RCD,MID-RISE,37 Beacon St,37,Beacon St,Boston,Beacon,2108,2004,540000
501607000,42.357087,-71.065829,1920,CONDOMINIUM,RCD,MID-RISE,37 Beacon St,37,Beacon St,Boston,Beacon,2108,2009,603000
501616010,42.253046,-71.116905,1905,2-FAM RES,R2F,CONVENTIONAL,25 Beacon St,25,Beacon St,Boston,Beacon,2108,2010,270000
501616010,42.253046,-71.116905,1905,2-FAM RES,R2F,CONVENTIONAL,25 Beacon St,25,Beacon St,Boston,Beacon,2108,2011,387500
501618010,42.35728,-71.065031,1875,1-FAM RES,R1F,ROW-END,34 Beacon St,34,Beacon St,Boston,Beacon,2108,2006,7500000
501618010,42.35728,-71.065031,1875,1-FAM RES,R1F,ROW-END,34 Beacon St,34,Beacon St,Boston,Beacon,2108,2012,130000
501618010,42.35728,-71.065031,1875,1-FAM RES,R1F,ROW-END,34 Beacon St,34,Beacon St,Boston,Beacon,2108,2013,332000
501618010,42.35728,-71.065031,1875,1-FAM RES,R1F,ROW-END,34 Beacon St,34,Beacon St,Boston,Beacon,2108,2015,899000
501638000,42.359379,-71.064369,1880,CONDOMINIUM,RCD,ROW-END,59 Hancock St,59,Hancock St,Boston,Hancock,2114,2006,200000
501638000,42.359379,-71.064369,1880,CONDOMINIUM,RCD,ROW-END,59 Hancock St,59,Hancock St,Boston,Hancock,2114,2015,334000
501740000,42.358756,-71.069779,1890,1-FAM RES,R1F,ROW-MIDDLE,29 W Cedar St,29,W Cedar St,Boston,Cedar,2108,2019,7200000
501765000,42.358207,-71.070397,1850,CONDOMINIUM,RCD,ROW-MIDDLE,73 Charles St,73,Charles St,Boston,Charles,2114,2002,280000
501830000,42.359085,-71.067805,1850,CONDOMINIUM,RCD,FREE-STANDNG,65 Anderson St,65,Anderson St,Boston,Anderson,2114,2016,759000
501941000,42.359483,-71.067833,1875,CONDOMINIUM,RCD,ROW-MIDDLE,51 Anderson St,51,Anderson St,Boston,Anderson,2114,2006,461750
501941000,42.359483,-71.067833,1875,CONDOMINIUM,RCD,ROW-MIDDLE,51 Anderson St,51,Anderson St,Boston,Anderson,2114,2008,424000
501961000,42.359554,-71.068749,1899,CONDOMINIUM,RCD,ROW-END,49 Grove St,49,Grove St,Boston,Grove,2114,2001,275000
501961000,42.359554,-71.068749,1899,CONDOMINIUM,RCD,ROW-END,49 Grove St,49,Grove St,Boston,Grove,2114,2002,599000
501961000,42.359554,-71.068749,1899,CONDOMINIUM,RCD,ROW-END,49 Grove St,49,Grove St,Boston,Grove,2114,2006,487000
501961000,42.359554,-71.068749,1899,CONDOMINIUM,RCD,ROW-END,49 Grove St,49,Grove St,Boston,Grove,2114,2014,615000
501961000,42.359554,-71.068749,1899,CONDOMINIUM,RCD,ROW-END,49 Grove St,49,Grove St,Boston,Grove,2114,2015,669000
501979000,42.360306,-71.070136,1885,CONDOMINIUM,RCD,ROW-MIDDLE,84 W Cedar St,84,W Cedar St,Boston,Cedar,2114,2004,200000
501979000,42.360306,-71.070136,1885,CONDOMINIUM,RCD,ROW-MIDDLE,84 W Cedar St,84,W Cedar St,Boston,Cedar,2114,2006,199875
501982000,42.360419,-71.070027,1890,CONDOMINIUM,RCD,ROW-END,80 W Cedar St,80,W Cedar St,Boston,Cedar,2114,2005,384900
501982000,42.360419,-71.070027,1890,CONDOMINIUM,RCD,ROW-END,80 W Cedar St,80,W Cedar St,Boston,Cedar,2114,2013,675000
501984000,42.360181,-71.070147,1900,CONDOMINIUM,RCD,ROW-END,76 W Cedar St,76,W Cedar St,Boston,Cedar,2114,2006,483500
501984000,42.360181,-71.070147,1900,CONDOMINIUM,RCD,ROW-END,76 W Cedar St,76,W Cedar St,Boston,Cedar,2114,2007,508333.3333
501984000,42.360181,-71.070147,1900,CONDOMINIUM,RCD,ROW-END,76 W Cedar St,76,W Cedar St,Boston,Cedar,2114,2008,660000
501999000,42.359756,-71.070685,1900,CONDOMINIUM,RCD,ROW-MIDDLE,123 Charles St,123,Charles St,Boston,Charles,2114,2010,827500
502001000,42.359859,-71.070693,1850,CONDOMINIUM,RCD,ROW-MIDDLE,127 Charles St,127,Charles St,Boston,Charles,2114,2007,449500
502008000,42.360322,-71.070726,0,CONDOMINIUM,RCD,ROW-MIDDLE,145 Charles St,145,Charles St,Boston,Charles,2114,2005,637000
502008000,42.360322,-71.070726,0,CONDOMINIUM,RCD,ROW-MIDDLE,145 Charles St,145,Charles St,Boston,Charles,2114,2013,1650000
502018000,42.35989,-71.069192,1899,CONDOMINIUM,RCD,ROW-MIDDLE,1 Goodwin Pl,1,Goodwin Pl,Boston,Goodwin,2114,2020,590000
502019000,42.359557,-71.068933,1899,CONDOMINIUM,RCD,ROW-END,2 Goodwin Pl,2,Goodwin Pl,Boston,Goodwin,2114,2015,450000
502020000,42.359883,-71.069192,1899,CONDOMINIUM,RCD,ROW-END,3 Goodwin Pl,3,Goodwin Pl,Boston,Goodwin,2114,2002,132500
502020000,42.359883,-71.069192,1899,CONDOMINIUM,RCD,ROW-END,3 Goodwin Pl,3,Goodwin Pl,Boston,Goodwin,2114,2003,145000
502022000,42.359876,-71.069192,1899,CONDOMINIUM,RCD,ROW-MIDDLE,5 Goodwin Pl,5,Goodwin Pl,Boston,Goodwin,2114,2012,392000
502023000,42.359571,-71.068933,1899,CONDOMINIUM,RCD,ROW-MIDDLE,6 Goodwin Pl,6,Goodwin Pl,Boston,Goodwin,2114,2004,355000
502023000,42.359571,-71.068933,1899,CONDOMINIUM,RCD,ROW-MIDDLE,6 Goodwin Pl,6,Goodwin Pl,Boston,Goodwin,2114,2005,352000
502023000,42.359571,-71.068933,1899,CONDOMINIUM,RCD,ROW-MIDDLE,6 Goodwin Pl,6,Goodwin Pl,Boston,Goodwin,2114,2011,175000
502039000,42.359823,-71.069829,1890,1-FAM RES,R1F,ROW-END,1 Bellingham Pl,1,Bellingham Pl,Boston,Bellingham,2114,2020,2550000
502049000,42.35968,-71.070004,1900,CONDOMINIUM,RCD,ROW-MIDDLE,57 W Cedar St,57,W Cedar St,Boston,Cedar,2114,2004,302000
502050000,42.35974,-71.06999,1900,CONDOMINIUM,RCD,ROW-MIDDLE,59 W Cedar St,59,W Cedar St,Boston,Cedar,2114,2015,732000
502051000,42.359976,-71.070056,1900,CONDOMINIUM,RCD,ROW-MIDDLE,61 W Cedar St,61,W Cedar St,Boston,Cedar,2114,2022,710000
502052000,42.359859,-71.069961,1885,CONDOMINIUM,RCD,ROW-MIDDLE,63 W Cedar St,63,W Cedar St,Boston,Cedar,2114,2002,418500
502059000,42.36028,-71.069788,1899,CONDOMINIUM,RCD,LOW-RISE,7 Primus Ave,7,Primus Ave,Boston,Primus,2114,2001,169000
502059000,42.36028,-71.069788,1899,CONDOMINIUM,RCD,LOW-RISE,7 Primus Ave,7,Primus Ave,Boston,Primus,2114,2002,595000
502059000,42.36028,-71.069788,1899,CONDOMINIUM,RCD,LOW-RISE,7 Primus Ave,7,Primus Ave,Boston,Primus,2114,2013,802000
502059000,42.36028,-71.069788,1899,CONDOMINIUM,RCD,LOW-RISE,7 Primus Ave,7,Primus Ave,Boston,Primus,2114,2017,540000
502063000,42.360236,-71.069193,1899,CONDOMINIUM,RCD,MID-RISE,68 Phillips St,68,Phillips St,Boston,Phillips,2114,2002,230000
502063000,42.360236,-71.069193,1899,CONDOMINIUM,RCD,MID-RISE,68 Phillips St,68,Phillips St,Boston,Phillips,2114,2004,319000
502063000,42.360236,-71.069193,1899,CONDOMINIUM,RCD,MID-RISE,68 Phillips St,68,Phillips St,Boston,Phillips,2114,2013,468000
502063000,42.360236,-71.069193,1899,CONDOMINIUM,RCD,MID-RISE,68 Phillips St,68,Phillips St,Boston,Phillips,2114,2021,549000
502063000,42.360236,-71.069193,1899,CONDOMINIUM,RCD,MID-RISE,68 Phillips St,68,Phillips St,Boston,Phillips,2114,2022,550000
502072000,42.360147,-71.068793,1899,9 + UNIT APT,APT,CONDO/APT,31-31A Grove St,31-31A,Grove St,Boston,Grove,2114,2002,1725000
502075000,42.359962,-71.068783,1900,CONDOMINIUM,RCD,ROW-MIDDLE,37 Grove St,37,Grove St,Boston,Grove,2114,2007,504000
502079000,42.359673,-71.067727,1900,CONDOMINIUM,RCD,LOW-RISE,39 Revere St,39,Revere St,Boston,Revere,2114,2007,335000
502079000,42.359673,-71.067727,1900,CONDOMINIUM,RCD,LOW-RISE,39 Revere St,39,Revere St,Boston,Revere,2114,2018,699000
502093000,42.359904,-71.068657,1899,CONDOMINIUM,RCD,ROW-MIDDLE,34-36 Grove St,34-36,Grove St,Boston,Grove,2114,2002,220000
502093000,42.359904,-71.068657,1899,CONDOMINIUM,RCD,ROW-MIDDLE,34-36 Grove St,34-36,Grove St,Boston,Grove,2114,2004,175000
502094000,42.360123,-71.068548,1899,CONDOMINIUM,RCD,ROW-MIDDLE,30-32 Grove St,30-32,Grove St,Boston,Grove,2114,2002,155000
502099000,42.360346,-71.067791,1930,CONDOMINIUM,RCD,ROW-END,27 Anderson St,27,Anderson St,Boston,Anderson,2114,2005,400000
502099000,42.360346,-71.067791,1930,CONDOMINIUM,RCD,ROW-END,27 Anderson St,27,Anderson St,Boston,Anderson,2114,2018,785000
502107000,42.360043,-71.067765,1900,CONDOMINIUM,RCD,ROW-END,43 Anderson St,43,Anderson St,Boston,Anderson,2114,2021,1370000
502142000,42.360018,-71.066992,1890,CONDOMINIUM,RCD,ROW-MIDDLE,45 Garden St,45,Garden St,Boston,Garden,2114,2014,499000
502159000,42.360366,-71.066755,1899,CONDOMINIUM,RCD,ROW-END,34 Garden St,34,Garden St,Boston,Garden,2114,2002,200000
502159000,42.360366,-71.066755,1899,CONDOMINIUM,RCD,ROW-END,34 Garden St,34,Garden St,Boston,Garden,2114,2005,504500
502182000,42.360605,-71.066766,1827,1-FAM RES,R1F,ROW-MIDDLE,22 Garden St,22,Garden St,Boston,Garden,2114,2004,1016000
502214000,42.361009,-71.06812,1899,CONDOMINIUM,RCD,ROW-MIDDLE,282-284 Cambridge St,282-284,Cambridge St,Boston,Cambridge,2114,2017,537900
502214000,42.361009,-71.06812,1899,CONDOMINIUM,RCD,ROW-MIDDLE,282-284 Cambridge St,282-284,Cambridge St,Boston,Cambridge,2114,2019,680000
502246000,42.360938,-71.06886,1899,CONDOMINIUM,RCD,ROW-END,5 Grove St,5,Grove St,Boston,Grove,2114,2000,218000
502246000,42.360938,-71.06886,1899,CONDOMINIUM,RCD,ROW-END,5 Grove St,5,Grove St,Boston,Grove,2114,2011,374900
502246000,42.360938,-71.06886,1899,CONDOMINIUM,RCD,ROW-END,5 Grove St,5,Grove St,Boston,Grove,2114,2013,500000
502251000,42.360532,-71.068822,1890,CONDOMINIUM,RCD,ROW-MIDDLE,17 Grove St,17,Grove St,Boston,Grove,2114,2001,245000
502251000,42.360532,-71.068822,1890,CONDOMINIUM,RCD,ROW-MIDDLE,17 Grove St,17,Grove St,Boston,Grove,2114,2002,246000
502251000,42.360532,-71.068822,1890,CONDOMINIUM,RCD,ROW-MIDDLE,17 Grove St,17,Grove St,Boston,Grove,2114,2004,335250
502251000,42.360532,-71.068822,1890,CONDOMINIUM,RCD,ROW-MIDDLE,17 Grove St,17,Grove St,Boston,Grove,2114,2006,334000
502281000,42.35703,-71.069839,1880,CONDOMINIUM,RCD,MID-RISE,82 Chestnut St,82,Chestnut St,Boston,Chestnut,2114,2003,302500
502281000,42.35703,-71.069839,1880,CONDOMINIUM,RCD,MID-RISE,82 Chestnut St,82,Chestnut St,Boston,Chestnut,2114,2022,730000
502287000,42.356102,-71.070286,1900,4-8 UNIT APT,APT,ROW-MIDDLE,74 Beacon St,74,Beacon St,Boston,Beacon,2108,2005,3528000
502308000,42.356118,-71.071455,1977,1-FAM RES,R1F,ROW-MIDDLE,15 Byron St,15,Byron St,Boston,Byron,2108,2013,5800000
502309000,42.356292,-71.07141,0,CONDOMINIUM,RCD,,70 Brimmer St,70,Brimmer St,Boston,Brimmer,2108,2003,155000
502309000,42.356292,-71.07141,0,CONDOMINIUM,RCD,,70 Brimmer St,70,Brimmer St,Boston,Brimmer,2108,2006,200000
502309000,42.356292,-71.07141,0,CONDOMINIUM,RCD,,70 Brimmer St,70,Brimmer St,Boston,Brimmer,2108,2011,280000
502309000,42.356292,-71.07141,0,CONDOMINIUM,RCD,,70 Brimmer St,70,Brimmer St,Boston,Brimmer,2108,2013,300000
502313000,42.356632,-71.071221,1880,CONDOMINIUM,RCD,ROW-MIDDLE,100 Chestnut St,100,Chestnut St,Boston,Chestnut,2108,2005,590000
502313000,42.356632,-71.071221,1880,CONDOMINIUM,RCD,ROW-MIDDLE,100 Chestnut St,100,Chestnut St,Boston,Chestnut,2108,2006,1260000
502320000,42.356778,-71.070975,1899,MXU RES+COM,REO,ROW-MIDDLE,86 Chestnut St,86,Chestnut St,Boston,Chestnut,2108,2018,3300000
502332000,42.357129,-71.07003,1899,MXU COM+RES,COM,CONDO/APT,38 Charles St,38,Charles St,Boston,Charles,2114,2006,753333
502336000,42.356845,-71.071639,,1-FAM RES,R1F,,58 Brimmer St,58,Brimmer St,Boston,Brimmer,2108,2012,2800000
502339000,42.357031,-71.071717,1890,1-FAM RES,R1F,ROW-MIDDLE,52 Brimmer St,52,Brimmer St,Boston,Brimmer,2108,2012,1887500
502360000,42.357016,-71.070295,1920,CONDOMINIUM,RCD,LOW-RISE,75 Chestnut St,75,Chestnut St,Boston,Chestnut,2108,2005,405000
502360000,42.357016,-71.070295,1920,CONDOMINIUM,RCD,LOW-RISE,75 Chestnut St,75,Chestnut St,Boston,Chestnut,2108,2015,521500
502365010,42.3568,-71.071309,1899,CONDOMINIUM,RCD,ROW-END,85 Chestnut St,85,Chestnut St,Boston,Chestnut,2108,2003,2900000
502407000,42.358233,-71.071009,1840,1-FAM RES,R1F,ROW-MIDDLE,3 River Street Pl,3,River Street Pl,Boston,River Street,2114,2014,1100000
502430000,42.358069,-71.071918,1899,CONDOMINIUM,RCD,ROW-MIDDLE,8 Brimmer St,8,Brimmer St,Boston,Brimmer,2108,2003,253000
502435000,42.359312,-71.070894,1899,MXU RES+COM,REO,CONDO/APT,120 Charles St,120,Charles St,Boston,Charles,2114,2012,3000000
502439000,42.359003,-71.070867,1899,CONDOMINIUM,RCD,ROW-MIDDLE,110 Charles St,110,Charles St,Boston,Charles,2114,2006,390000
502446000,42.360679,-71.070868,1923,CONDOMINIUM,RCD,ROW-MIDDLE,132 Charles St,132,Charles St,Boston,Charles,2114,2005,895000
502457000,42.359792,-71.071436,1890,1-FAM RES,R1F,ROW-MIDDLE,14 Charles River Sq,14,Charles River Sq,Boston,Charles River,2114,2015,3300000
502483000,42.360229,-71.071914,1930,CONDOMINIUM,RCD,ROW-MIDDLE,8 W Hill Pl,8,W Hill Pl,Boston,Hill,2114,2006,945000
502489000,42.36041,-71.071923,1915,CONDOMINIUM,RCD,ROW-MIDDLE,5 W Hill Pl,5,W Hill Pl,Boston,Hill,2114,2020,960000
502491000,42.36041,-71.071937,1850,CONDOMINIUM,RCD,ROW-MIDDLE,3 W Hill Pl,3,W Hill Pl,Boston,Hill,2114,2005,200000
502508000,42.358306,-71.071969,1900,CONDOMINIUM,RCD,ROW-MIDDLE,23 Brimmer St,23,Brimmer St,Boston,Brimmer,2108,2001,599000
502509000,42.358219,-71.071996,1900,CONDOMINIUM,RCD,ROW-MIDDLE,25 Brimmer St,25,Brimmer St,Boston,Brimmer,2108,2001,2135000
502509000,42.358219,-71.071996,1900,CONDOMINIUM,RCD,ROW-MIDDLE,25 Brimmer St,25,Brimmer St,Boston,Brimmer,2108,2003,1747500
502511000,42.357961,-71.072078,1880,CONDOMINIUM,RCD,ROW-MIDDLE,31 Brimmer St,31,Brimmer St,Boston,Brimmer,2108,2018,1999000
502513000,42.357875,-71.072105,1890,CONDOMINIUM,RCD,ROW-MIDDLE,33 Brimmer St,33,Brimmer St,Boston,Brimmer,2108,2018,2800000
502532001,42.356682,-71.071896,1900,CONDOMINIUM,RCD,ROW-END,107 Chestnut St,107,Chestnut St,Boston,Chestnut,2108,2007,2072500
502532001,42.356682,-71.071896,1900,CONDOMINIUM,RCD,ROW-END,107 Chestnut St,107,Chestnut St,Boston,Chestnut,2108,2017,1700000
502533000,42.356677,-71.071919,1960,CONDOMINIUM,RCD,LOW-RISE,109 Chestnut St,109,Chestnut St,Boston,Chestnut,2108,2014,1139500
502538000,42.356484,-71.071955,1900,1-FAM RES,R1F,ROW-MIDDLE,130 Chestnut St,130,Chestnut St,Boston,Chestnut,2108,2011,4162500
502546000,42.356155,-71.072377,1899,1-FAM RES,R1F,ROW-MIDDLE,31-35 Beaver Pl,31-35,Beaver Pl,Boston,Beaver,2108,2011,2500000
502546000,42.356155,-71.072377,1899,1-FAM RES,R1F,ROW-MIDDLE,31-35 Beaver Pl,31-35,Beaver Pl,Boston,Beaver,2108,2012,5400000
502546000,42.356155,-71.072377,1899,1-FAM RES,R1F,ROW-MIDDLE,31-35 Beaver Pl,31-35,Beaver Pl,Boston,Beaver,2108,2020,7800000
502547000,42.356142,-71.07243,1890,CONDOMINIUM,RCD,ROW-END,37-41 Beaver Pl,37-41,Beaver Pl,Boston,Beaver,2108,2021,1511200
502551000,42.355758,-71.071707,1900,CONDOMINIUM,RCD,ROW-MIDDLE,88 Beacon St,88,Beacon St,Boston,Beacon,2108,2004,915000
502551000,42.355758,-71.071707,1900,CONDOMINIUM,RCD,ROW-MIDDLE,88 Beacon St,88,Beacon St,Boston,Beacon,2108,2006,457000
502560000,42.355538,-71.072552,1880,CONDOMINIUM,RCD,ROW-MIDDLE,95 Beacon St,95,Beacon St,Boston,Beacon,2108,2001,211500
502561000,42.355538,-71.072551,1900,CONDOMINIUM,RCD,ROW-END,96 Beacon St,96,Beacon St,Boston,Beacon,2108,2022,5420000
502566000,42.355395,-71.073063,1920,CONDOMINIUM,RCD,MID-RISE,100 Beacon St,100,Beacon St,Boston,Beacon,2116,2012,2100000
502566000,42.355395,-71.073063,1920,CONDOMINIUM,RCD,MID-RISE,100 Beacon St,100,Beacon St,Boston,Beacon,2116,2013,2050000
502577000,42.354983,-71.074579,1899,CONDOMINIUM,RCD,MID-RISE,124 Beacon St,124,Beacon St,Boston,Beacon,2116,2007,565000
502577000,42.354983,-71.074579,1899,CONDOMINIUM,RCD,MID-RISE,124 Beacon St,124,Beacon St,Boston,Beacon,2116,2017,1362500
502579010,42.354908,-71.074857,1899,CONDOMINIUM,RCD,ROW-END,128 Beacon St,128,Beacon St,Boston,Beacon,2116,2006,2000000
502579010,42.354908,-71.074857,1899,CONDOMINIUM,RCD,ROW-END,128 Beacon St,128,Beacon St,Boston,Beacon,2116,2007,775000
502579010,42.354908,-71.074857,1899,CONDOMINIUM,RCD,ROW-END,128 Beacon St,128,Beacon St,Boston,Beacon,2116,2008,2550000
502583000,42.354838,-71.075112,1870,CONDOMINIUM,RCD,ROW-MIDDLE,136 Beacon St,136,Beacon St,Boston,Beacon,2116,2010,562000
502587000,42.354745,-71.075453,1863,CONDOMINIUM,RCD,ROW-MIDDLE,144 Beacon St,144,Beacon St,Boston,Beacon,2116,2007,1595000
502587000,42.354745,-71.075453,1863,CONDOMINIUM,RCD,ROW-MIDDLE,144 Beacon St,144,Beacon St,Boston,Beacon,2116,2016,549000
502588000,42.354722,-71.075538,1880,CONDOMINIUM,RCD,ROW-MIDDLE,146 Beacon St,146,Beacon St,Boston,Beacon,2116,2020,19700000
502589000,42.354699,-71.075623,1875,CONDOMINIUM,RCD,ROW-MIDDLE,148 Beacon St,148,Beacon St,Boston,Beacon,2116,2007,4300000
502589000,42.354699,-71.075623,1875,CONDOMINIUM,RCD,ROW-MIDDLE,148 Beacon St,148,Beacon St,Boston,Beacon,2116,2008,3900000
502590000,42.354676,-71.075708,1900,CONDOMINIUM,RCD,MID-RISE,150 Beacon St,150,Beacon St,Boston,Beacon,2116,2002,4100000
502593000,42.354514,-71.076305,1850,CONDOMINIUM,RCD,ROW-MIDDLE,164 Beacon St,164,Beacon St,Boston,Beacon,2116,2002,417250
502593000,42.354514,-71.076305,1850,CONDOMINIUM,RCD,ROW-MIDDLE,164 Beacon St,164,Beacon St,Boston,Beacon,2116,2003,480000
502593000,42.354514,-71.076305,1850,CONDOMINIUM,RCD,ROW-MIDDLE,164 Beacon St,164,Beacon St,Boston,Beacon,2116,2004,457000
502593000,42.354514,-71.076305,1850,CONDOMINIUM,RCD,ROW-MIDDLE,164 Beacon St,164,Beacon St,Boston,Beacon,2116,2005,385000
502593000,42.354514,-71.076305,1850,CONDOMINIUM,RCD,ROW-MIDDLE,164 Beacon St,164,Beacon St,Boston,Beacon,2116,2014,452500
502598000,42.35455,-71.075815,1968,CONDOMINIUM,RCD,HIGH-RISE,180 Beacon St,180,Beacon St,Boston,Beacon,2116,2000,325000
502601000,42.354329,-71.076983,1875,CONDOMINIUM,RCD,MID-RISE,182 Beacon St,182,Beacon St,Boston,Beacon,2116,2001,272000
502601000,42.354329,-71.076983,1875,CONDOMINIUM,RCD,MID-RISE,182 Beacon St,182,Beacon St,Boston,Beacon,2116,2003,575000
502604000,42.354265,-71.077236,1880,CONDOMINIUM,RCD,ROW-MIDDLE,188 Beacon St,188,Beacon St,Boston,Beacon,2116,2007,2112750
502604000,42.354265,-71.077236,1880,CONDOMINIUM,RCD,ROW-MIDDLE,188 Beacon St,188,Beacon St,Boston,Beacon,2116,2009,2242500
502604000,42.354265,-71.077236,1880,CONDOMINIUM,RCD,ROW-MIDDLE,188 Beacon St,188,Beacon St,Boston,Beacon,2116,2018,3090000
502605000,42.353957,-71.078032,1870,CONDOMINIUM,RCD,ROW-MIDDLE,190 Beacon St,190,Beacon St,Boston,Beacon,2116,2000,1785000
502605000,42.353957,-71.078032,1870,CONDOMINIUM,RCD,ROW-MIDDLE,190 Beacon St,190,Beacon St,Boston,Beacon,2116,2004,260000
502606000,42.354221,-71.077405,1863,CONDOMINIUM,RCD,ROW-MIDDLE,192 Beacon St,192,Beacon St,Boston,Beacon,2116,2002,469000
502608000,42.354176,-71.077573,1930,CONDOMINIUM,RCD,ROW-MIDDLE,196 Beacon St,196,Beacon St,Boston,Beacon,2116,2002,2145000
502615000,42.354019,-71.078159,1865,CONDOMINIUM,RCD,ROW-MIDDLE,210 Beacon St,210,Beacon St,Boston,Beacon,2116,2021,2425000
502617000,42.353972,-71.078326,1863,CONDOMINIUM,RCD,ROW-MIDDLE,214 Beacon St,214,Beacon St,Boston,Beacon,2116,2018,1050000
502624000,42.353811,-71.078909,1890,CONDOMINIUM,RCD,ROW-MIDDLE,228 Beacon St,228,Beacon St,Boston,Beacon,2116,2001,585000
502624000,42.353811,-71.078909,1890,CONDOMINIUM,RCD,ROW-MIDDLE,228 Beacon St,228,Beacon St,Boston,Beacon,2116,2002,241400
502624000,42.353811,-71.078909,1890,CONDOMINIUM,RCD,ROW-MIDDLE,228 Beacon St,228,Beacon St,Boston,Beacon,2116,2006,404000
502624000,42.353811,-71.078909,1890,CONDOMINIUM,RCD,ROW-MIDDLE,228 Beacon St,228,Beacon St,Boston,Beacon,2116,2016,730000
502624000,42.353811,-71.078909,1890,CONDOMINIUM,RCD,ROW-MIDDLE,228 Beacon St,228,Beacon St,Boston,Beacon,2116,2017,740000
502625000,42.353765,-71.079076,1880,CONDOMINIUM,RCD,ROW-MIDDLE,232 Beacon St,232,Beacon St,Boston,Beacon,2116,2014,1557000
502625000,42.353765,-71.079076,1880,CONDOMINIUM,RCD,ROW-MIDDLE,232 Beacon St,232,Beacon St,Boston,Beacon,2116,2016,1800000
502626000,42.353742,-71.079159,1869,CONDOMINIUM,RCD,ROW-END,234 Beacon St,234,Beacon St,Boston,Beacon,2116,2005,520000
502627000,42.353742,-71.079159,1880,CONDOMINIUM,RCD,MID-RISE,236 Beacon St,236,Beacon St,Boston,Beacon,2116,2001,1750000
502627000,42.353742,-71.079159,1880,CONDOMINIUM,RCD,MID-RISE,236 Beacon St,236,Beacon St,Boston,Beacon,2116,2007,2150000
502627000,42.353742,-71.079159,1880,CONDOMINIUM,RCD,MID-RISE,236 Beacon St,236,Beacon St,Boston,Beacon,2116,2021,1850000
502631000,42.353635,-71.07955,1869,CONDOMINIUM,RCD,MID-RISE,244 Beacon St,244,Beacon St,Boston,Beacon,2116,2002,385000
502631000,42.353635,-71.07955,1869,CONDOMINIUM,RCD,MID-RISE,244 Beacon St,244,Beacon St,Boston,Beacon,2116,2005,651250
502631000,42.353635,-71.07955,1869,CONDOMINIUM,RCD,MID-RISE,244 Beacon St,244,Beacon St,Boston,Beacon,2116,2007,670500
502631000,42.353635,-71.07955,1869,CONDOMINIUM,RCD,MID-RISE,244 Beacon St,244,Beacon St,Boston,Beacon,2116,2008,710000
502633000,42.353552,-71.079845,1930,CONDOMINIUM,RCD,MID-RISE,250 Beacon St,250,Beacon St,Boston,Beacon,2116,2002,1265000
502633000,42.353552,-71.079845,1930,CONDOMINIUM,RCD,MID-RISE,250 Beacon St,250,Beacon St,Boston,Beacon,2116,2003,1402102
502633000,42.353552,-71.079845,1930,CONDOMINIUM,RCD,MID-RISE,250 Beacon St,250,Beacon St,Boston,Beacon,2116,2004,1197500
502639001,42.353272,-71.080813,1950,CONDOMINIUM,RCD,LOW-RISE,270 Beacon St,270,Beacon St,Boston,Beacon,2116,2003,459051
502639001,42.353272,-71.080813,1950,CONDOMINIUM,RCD,LOW-RISE,270 Beacon St,270,Beacon St,Boston,Beacon,2116,2004,489900
502639001,42.353272,-71.080813,1950,CONDOMINIUM,RCD,LOW-RISE,270 Beacon St,270,Beacon St,Boston,Beacon,2116,2006,540000
502641000,42.353139,-71.081303,1930,CONDOMINIUM,RCD,MID-RISE,280 Beacon St,280,Beacon St,Boston,Beacon,2116,2002,695000
502641000,42.353139,-71.081303,1930,CONDOMINIUM,RCD,MID-RISE,280 Beacon St,280,Beacon St,Boston,Beacon,2116,2004,535000
502641000,42.353139,-71.081303,1930,CONDOMINIUM,RCD,MID-RISE,280 Beacon St,280,Beacon St,Boston,Beacon,2116,2005,850000
502641000,42.353139,-71.081303,1930,CONDOMINIUM,RCD,MID-RISE,280 Beacon St,280,Beacon St,Boston,Beacon,2116,2011,625000
502641000,42.353139,-71.081303,1930,CONDOMINIUM,RCD,MID-RISE,280 Beacon St,280,Beacon St,Boston,Beacon,2116,2015,1475000
502641000,42.353139,-71.081303,1930,CONDOMINIUM,RCD,MID-RISE,280 Beacon St,280,Beacon St,Boston,Beacon,2116,2021,1265000
502659000,42.353082,-71.081154,1885,CONDOMINIUM,RCD,MID-RISE,295-297 Beacon St,295-297,Beacon St,Boston,Beacon,2116,2002,296750
502659000,42.353082,-71.081154,1885,CONDOMINIUM,RCD,MID-RISE,295-297 Beacon St,295-297,Beacon St,Boston,Beacon,2116,2003,405000
502659000,42.353082,-71.081154,1885,CONDOMINIUM,RCD,MID-RISE,295-297 Beacon St,295-297,Beacon St,Boston,Beacon,2116,2004,615000
502659000,42.353082,-71.081154,1885,CONDOMINIUM,RCD,MID-RISE,295-297 Beacon St,295-297,Beacon St,Boston,Beacon,2116,2010,640000
