parcel_id,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Lat,Long,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE
1102708000,,,,,,,,245000,,,,,,,,,,,,,,,,42.303978,-71.106166,1920,CONDOMINIUM,RCD,LOW-RISE,75 Rossmore Rd,75,Rossmore Rd,Jamaica Plain,Rossmore,2130
1102711000,,,,,,,,,,,,,326000,,,,,,,,,,,42.302763,-71.104335,1920,CONDOMINIUM,RCD,DECKER,87-89 Rossmore Rd,87-89,Rossmore Rd,Jamaica Plain,Rossmore,2130
1102739000,,,,,,,,,,,,,,,,,,588000,,,,,,42.304398,-71.106736,1895,1-FAM RES,R1F,COLONIAL,47 Rossmore Rd,47,Rossmore Rd,Jamaica Plain,Rossmore,2130
1102743020,,,,,,,,,,357250,,,,392000,,,,,,,,,,42.303618,-71.107965,1900,CONDOMINIUM,RCD,TOWNHOUSE,40 Stedman St,40,Stedman St,Jamaica Plain,Stedman,2130
1102774000,,325000,,,,,,,,,,,,,,,,,,,,,,42.304083,-71.105964,1910,3-FAM RES,R3F,DECKER,78-80 Rossmore Rd,78-80,Rossmore Rd,Jamaica Plain,Rossmore,2130
1102785010,,,,,,,,,,,,,450500,,,,,,,,,,,42.304489,-71.106082,1890,1-FAM RES,R1F,COLONIAL,9 Plainfield St,9,Plainfield St,Jamaica Plain,Plainfield,2130
1102885000,,,214932,,,,,,,,,202900,,,,,,,,,,,,42.30716,-71.104892,1988,CONDOMINIUM,RCD,TOWNHOUSE,46 Rockvale Cir,46,Rockvale Cir,Jamaica Plain,Rockvale,2130
1102914000,,,,,,292500,,,,,,,,,,,,,,,,,,42.307449,-71.103291,1900,CONDOMINIUM,RCD,DECKER,19 Lourdes Ave,19,Lourdes Ave,Jamaica Plain,Lourdes,2130
1103007000,,447000,,,,,,,,,,,,,,,,,,,,,,42.30863,-71.100267,1900,1-FAM RES,R1F,COLONIAL,25 Sigourney St,25,Sigourney St,Jamaica Plain,Sigourney,2130
1103106000,,,230000,,,,,,,,,,,,,,,,,,,,,42.306188,-71.111816,1915,2-FAM RES,R2F,TWO FAMILY,92 Mcbride St,92,Mcbride St,Jamaica Plain,Mcbride,2130
1103114000,,,325000,,299000,,,,,,,,,,,,,,,,,,,42.306104,-71.11313,1880,CONDOMINIUM,RCD,LOW-RISE,54 Mcbride St,54,Mcbride St,Jamaica Plain,Mcbride,2130
1103151000,,,,,,312000,,,,,,,,,,,,,,,,,,42.305922,-71.11315,1890,1-FAM RES,R1F,CONVENTIONAL,55 Mcbride St,55,Mcbride St,Jamaica Plain,Mcbride,2130
1103233000,,,,,,,,,,,,,,,,,,465000,,,,,,42.303539,-71.114357,1905,CONDOMINIUM,RCD,DECKER,15 Spalding St,15,Spalding St,Jamaica Plain,Spalding,2130
1103269000,,,,,,,246000,,,,,,,,,,,,,,,,,42.304538,-71.114576,1920,CONDOMINIUM,RCD,FREE-STANDNG,158 South St,158,South St,Jamaica Plain,South,2130
1103271000,,,,,,,,242500,,,,,,,,,,,,,,,,42.304558,-71.114576,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 South St,156,South St,Jamaica Plain,South,2130
1103322000,125000,169000,167500,103000,,,173000,,,,,,,,,,,,,,,,,42.30441,-71.114581,1960,CONDOMINIUM,RCD,LOW-RISE,171 South St,171,South St,Jamaica Plain,South,2130
1103408000,,,,,,210000,,,,,,,,,,,,,,,,,,42.304578,-71.115768,1905,CONDOMINIUM,RCD,DECKER,8-10 View South Ave,10-Aug,View South Ave,Jamaica Plain,View South,2130
1103415000,,,329000,,,,,,,,,,,,,,,,,,,,,42.304974,-71.116411,1905,CONDOMINIUM,RCD,DECKER,95 Jamaica St,95,Jamaica St,Jamaica Plain,Jamaica,2130
1103459000,,,,,,,381500,,,,,,,,,,,,,,,,,42.305284,-71.117791,1900,CONDOMINIUM,RCD,DECKER,73 Jamaica St,73,Jamaica St,Jamaica Plain,Jamaica,2130
1103461000,,,,260000,,,,363000,,,,,,,,,,,,,,,,42.305222,-71.117546,1890,1-FAM RES,R1F,RANCH,77 Jamaica St,77,Jamaica St,Jamaica Plain,Jamaica,2130
1103465000,,,,,,,,,310000,,,,,,,,,,,,,,,42.305098,-71.117054,1905,CONDOMINIUM,RCD,DECKER,85 Jamaica St,85,Jamaica St,Jamaica Plain,Jamaica,2130
1103476000,,,,,,,,,,,,,,,,,477000,,,,,,,42.30646,-71.117563,1910,CONDOMINIUM,RCD,DECKER,36-38 Saint Joseph St,36-38,Saint Joseph St,Jamaica Plain,Saint Joseph,2130
1103493000,,,,325000,,,,,,,,,,,,,,,,,,,,42.306096,-71.117935,1880,1-FAM RES,R1F,CONVENTIONAL,41 Jamaica St,41,Jamaica St,Jamaica Plain,Jamaica,2130
1103498000,266400,,,,,,,,,,,,,,,,,,,,,,,42.306007,-71.117775,1880,2-FAM RES,R2F,TWO FAMILY,49 Jamaica St,49,Jamaica St,Jamaica Plain,Jamaica,2130
1103501000,,,,,405000,,,,,,,,,,,,,,,,,,,42.305685,-71.118769,1859,1-FAM RES,R1F,CAPE COD,55 Jamaica St,55,Jamaica St,Jamaica Plain,Jamaica,2130
1103520000,,,,,339000,,,,,,,,,,500000,,,,,,675000,,,42.305622,-71.118371,1900,CONDOMINIUM,RCD,DECKER,62 Jamaica St,62,Jamaica St,Jamaica Plain,Jamaica,2130
1103521000,,,366100,,,,,,,,,,,,,,,,,,,,,42.30571,-71.118529,1894,1-FAM RES,R1F,COLONIAL,58 Jamaica St,58,Jamaica St,Jamaica Plain,Jamaica,2130
1103526000,,,414000,,,,,,,,,,,,,,,,,,,,,42.3059,-71.117562,1880,CONDOMINIUM,RCD,FREE-STANDNG,36 Jamaica St,36,Jamaica St,Jamaica Plain,Jamaica,2130
1103583000,,,260000,,,,,,,,,,,,,,363000,,,,,,,42.297875,-71.112359,1890,CONDOMINIUM,RCD,FREE-STANDNG,64 Weld Hill St,64,Weld Hill St,Jamaica Plain,Weld Hill,2130
1103597000,,,,,,,,,,,,,,,,,,,1810000,,,,,42.297875,-71.112359,1886,3-FAM RES,R3F,CONVENTIONAL,20 Weld Hill St,20,Weld Hill St,Jamaica Plain,Weld Hill,2130
1103658000,,,,,,347500,,,,,,,,,,,,,,,,,,42.299628,-71.112969,1900,CONDOMINIUM,RCD,DECKER,17 Tower St,17,Tower St,Jamaica Plain,Tower,2130
1103668000,,,,,,360000,,,,,,,,,,,,,,,,,,42.299036,-71.111975,1900,CONDOMINIUM,RCD,FREE-STANDNG,47 Tower St,47,Tower St,Jamaica Plain,Tower,2130
1103733000,,,,,,,,,339000,,,,,,,,,,,,,,,42.299109,-71.110874,1933,1-FAM RES,R1F,COLONIAL,75 Orchardhill Rd,75,Orchardhill Rd,Jamaica Plain,Orchardhill,2130
1103748000,,,,489000,,,,,,,,,,,,,,,,,,,,42.299039,-71.110342,2002,RES UDV LAND,LND,COLONIAL,8 Lennoco Rd,8,Lennoco Rd,Jamaica Plain,Lennoco,2130
1103762000,,189900,,,,,,,,,,,,,,,,,,,,610000,,42.300133,-71.10943,1920,CONDOMINIUM,RCD,LOW-RISE,41 Morton St,41,Morton St,Jamaica Plain,Morton,2130
1200016000,,,,,,459900,,,,,,,,,,,,,,,,,,42.328083,-71.083028,2004,RES UDV LAND,LND,CONVENTIONAL,8 Warren Pl,8,Warren Pl,Roxbury,Warren,2119
1200069000,,,,380000,,,,,,,,,,,,,,,,,,,,42.326682,-71.082065,1890,1-FAM RES,R1F,COLONIAL,23 Kearsarge Ave,23,Kearsarge Ave,Roxbury,Kearsarge,2119
1200122000,,,,,,,,,36000,,,,,,,,,,,,,,,42.324801,-71.080338,1890,CONDOMINIUM,RCD,,48 Moreland St,48,Moreland St,Roxbury,Moreland,2119
1200127000,,,,,,195000,,,,,,,,,,,,,,,,,,42.325109,-71.080773,1899,CONDOMINIUM,RCD,ROW-END,38 Moreland St,38,Moreland St,Roxbury,Moreland,2119
1200150000,,,,,,,,,,,,,,,,,,,1475000,,,,,42.324777,-71.082827,1920,MXU COM+RES,COM,,196 Warren St,196,Warren St,Roxbury,Warren,2119
1200152000,,,,,468333,,,,,,,,,,,,,,,,,,,42.324941,-71.082892,1940,GAS/SERV STA,COM,,188-190 Warren St,188-190,Warren St,Roxbury,Warren,2119
1200196000,,,,,,,,,,,,,,,,,,,361000,,,,,42.325114,-71.081129,1900,CONDOMINIUM,RCD,ROW-MIDDLE,37 Moreland St,37,Moreland St,Roxbury,Moreland,2119
1200206000,,,,,,,,,,,,,,,730000,,,,,,,,,42.324425,-71.080943,1890,3-FAM RES,R3F,DECKER,34 Whiting St,34,Whiting St,Roxbury,Whiting,2119
1200218000,,,,,,,,,,165000,,,,,,,,,,,,,,42.323897,-71.082544,1899,4-8 UNIT APT,APT,CONDO/APT,204 Warren St,204,Warren St,Roxbury,Warren,2119
1200245000,220000,,300000,,,,,,,,,,,,,,,,,,,,,42.32341,-71.081476,1900,1-FAM RES,R1F,COLONIAL,11 Montrose St,11,Montrose St,Roxbury,Montrose,2119
1200250000,,,,,,,,,,,,,,,,,,,,,,,635000,42.323686,-71.080554,1900,1-FAM RES,R1F,COLONIAL,21 Montrose St,21,Montrose St,Roxbury,Montrose,2119
1200268001,,,,,,,,,,,,,355000,,,,,,,,,,,42.323823,-71.080174,1900,1-FAM RES,R1F,SEMI DETACHD,29 Montrose St,29,Montrose St,Roxbury,Montrose,2119
1200271000,,,,,,,,365000,,,,,,,,,,,,262000,,,,42.3239,-71.079266,1905,CONDOMINIUM,RCD,,69 Moreland St,69,Moreland St,Roxbury,Moreland,2119
1200272020,,,,,135000,,,,,,,,,,,,,,,,,,,42.323811,-71.07907,1970,HS AUTH PROP,EXM,SEMI DETACHD,71 Moreland St,71,Moreland St,Roxbury,Moreland,2119
1200349000,,,,,,,400000,,,,,,,,,,,,,,,,,42.322727,-71.078182,1920,2-FAM RES,R2F,CONVENTIONAL,17 Perrin St,17,Perrin St,Roxbury,Perrin,2119
1200350000,,,,,760000,,,,,,,,,,,,,,,,,,,42.321622,-71.079394,1930,4-8 UNIT APT,APT,CONDO/APT,19 Perrin St,19,Perrin St,Roxbury,Perrin,2119
1200369000,,,,,,,,,,,,227500,,,,,,,,,,,,42.322559,-71.078061,1890,2-FAM RES,R2F,CONVENTIONAL,22 Perrin St,22,Perrin St,Roxbury,Perrin,2119
1200371000,,,,,,,,,,,,,,,,480000,,,,,,,,42.322676,-71.077915,1890,1-FAM RES,R1F,ROW-MIDDLE,18 Perrin St,18,Perrin St,Roxbury,Perrin,2119
1200392000,,,,160000,,,,,,,,,,,,,,,,,,,,42.331249,-71.065766,1900,CTYMUNI PROP,EXM,TWO FAMILY,3 Murray Ave,3,Murray Ave,Roxbury,Murray,2119
1200491001,,,,,,,,,,,,,,,,,,,,,500,,,42.321412,-71.0817,1920,CTYMUNI PROP,EXM,,284 Warren St,284,Warren St,Roxbury,Warren,2119
1200491002,,,,,,,,,,,,,,,,,,,,,500,,,42.32145,-71.081711,1920,CTYMUNI PROP,EXM,,282 Warren St,282,Warren St,Roxbury,Warren,2119
1200491003,,,,,,,,,,,,,,,,,,,,,500,,,42.321487,-71.081722,1920,CTYMUNI PROP,EXM,,280 Warren St,280,Warren St,Roxbury,Warren,2119
1200653000,,,,,,,,,,,,,,,550000,,,,,,,,,42.322655,-71.087035,1905,3-FAM RES,R3F,DECKER,70 Rockland St,70,Rockland St,Roxbury,Rockland,2119
1200654010,310000,,285000,,,,,,,,,,,,,,,,,,,,,42.322704,-71.087,1900,4-8 UNIT APT,APT,SEMI DETACHD,68 Rockland St,68,Rockland St,Roxbury,Rockland,2119
1200672000,,,,,,,,,,,,,,,349900,,,,,,,,,42.321614,-71.08549,1906,1-FAM RES,R1F,COLONIAL,3 Leslie Park,3,Leslie Park,Roxbury,Leslie,2119
1200675000,,,,,477000,,,,,,,,,,,,,,,,,,,42.321727,-71.085526,1905,1-FAM RES,R1F,CONVENTIONAL,105 Walnut Ave,105,Walnut Ave,Roxbury,Walnut,2119
1200688000,,,,,,,,,,,,,,,,,,,460000,,,,,42.32274,-71.085943,1905,2-FAM RES,R2F,CONVENTIONAL,2-4 Wakullah St,04-Feb,Wakullah St,Roxbury,Wakullah,2119
1200706000,,,,,,,,,,,,,,,,,,,,,,500000,400000,42.321486,-71.08555,1905,3-FAM RES,R3F,CONVENTIONAL,100 Walnut Ave,100,Walnut Ave,Roxbury,Walnut,2119
1200708000,,,,,300000,,,,,,,,,,,,,,,,,,,42.321605,-71.085467,1899,2-FAM RES,R2F,ROW-END,3 Walnut Ct,3,Walnut Ct,Roxbury,Walnut,2119
1200710000,,,280000,,,,,,,,,,,,,,,,,,,,,42.321827,-71.085329,1890,1-FAM RES,R1F,ROW-END,1 Pickering Ave,1,Pickering Ave,Roxbury,Pickering,2119
1200720000,,,,,,,,,,,,,,,,,,,,5250000,,,,42.322208,-71.084914,1900,SUBSDZ HSNG,REO,CONDO/APT,84 Walnut Ave,84,Walnut Ave,Roxbury,Walnut,2119
1200722000,,,,,,,,,,,,,,,,,,,,5250000,,,,42.322438,-71.084747,1910,SUBSDZ HSNG,REO,CONDO/APT,80 Walnut Ave,80,Walnut Ave,Roxbury,Walnut,2119
1200742000,,,,,,,,,,,,,,460000,,,,,,,,,,42.321888,-71.0837,1906,1-FAM RES,R1F,CONVENTIONAL,10 Rockland Ave,10,Rockland Ave,Roxbury,Rockland,2119
1200744000,,,,,,,,168000,,,,,,,,,,,,,,,,42.321938,-71.083674,1890,2-FAM RES,R2F,SEMI DETACHD,6 Rockland Ave,6,Rockland Ave,Roxbury,Rockland,2119
1200745000,,,,,,,,,,328000,,,,,,,,,,,,,,42.258333,-71.159069,1989,CONDOMINIUM,RCD,TOWNHOUSE,20 Rockland St,20,Rockland St,Roxbury,Rockland,2119
1200752000,,,,,,,,,,,,,345000,,,,,,,,,,,42.321745,-71.082939,1905,1-FAM RES,R1F,COLONIAL,11 Sherman St,11,Sherman St,Roxbury,Sherman,2119
1200768000,,,,,,,,321000,,,,,,,,,,,,,,,,42.321809,-71.083211,1875,3-FAM RES,R3F,SEMI DETACHD,12 Rockland St,12,Rockland St,Roxbury,Rockland,2119
1200770000,154000,,,,,,,,,,,,,,,,,,,,,,,42.319814,-71.081265,1910,3-FAM RES,R3F,ROW-MIDDLE,324 Warren St,324,Warren St,Roxbury,Warren,2119
1200771000,,,,,,,,,,,,,,,440000,,,,,,,,,42.319908,-71.081283,1890,3-FAM RES,R3F,ROW-MIDDLE,322 Warren St,322,Warren St,Roxbury,Warren,2119
1200774000,,,210000,,,,,,,,,,,,,,,,,,,,,42.320195,-71.08135,1890,3-FAM RES,R3F,ROW-MIDDLE,316 Warren St,316,Warren St,Roxbury,Warren,2119
1200835000,,,,,,,,,,,,,,,,,,,,,,2450000,,42.319044,-71.081358,1900,MXU RES+COM,REO,CONDO/APT,338-342 Warren St,338-342,Warren St,Roxbury,Warren,2119
1200939000,,,,,,,,,,,,,,,,,465000,,,,,,,42.316481,-71.079244,2017,CTYMUNI PROP,EXM,CONVENTIONAL,54-56 Maywood St,54-56,Maywood St,Roxbury,Maywood,2119
1200956000,,420000,,,,,,,,,,,,,,,,,,,,,,42.318089,-71.08125,1925,4-8 UNIT APT,APT,CONDO/APT,20 Maywood St,20,Maywood St,Roxbury,Maywood,2119
1200957000,,275000,,,,,,,,,,,,,,,,,,,,,,42.318146,-71.081352,1900,AUTO REPAIR,COM,,16-18 Maywood St,16-18,Maywood St,Roxbury,Maywood,2119
1200969000,,,,,,,,,,,,,,,,,680000,,,,,,,42.31782,-71.081175,1900,3-FAM RES,R3F,DECKER,11 Maywood St,11,Maywood St,Roxbury,Maywood,2119
1200985000,,,,,575000,,,,,,162011,,305000,,,,,,,,,,,42.316894,-71.07993,1905,3-FAM RES,R3F,DECKER,37 Maywood St,37,Maywood St,Roxbury,Maywood,2119
1200986000,,,,,,,,,63333.33333,,,,,,,,,,,,,,,42.316813,-71.079829,1905,CONDOMINIUM,RCD,,39 Maywood St,39,Maywood St,Roxbury,Maywood,2119
1200995001,,,,,,450000,,,,,,,,,,,,,,,,,,42.316368,-71.07927,1890,3-FAM RES,R3F,ROW-END,73 Maywood St,73,Maywood St,Roxbury,Maywood,2119
1201016000,,,,,,,385000,,,,,,,,,,,,,,,,,42.31686,-71.081051,1900,2-FAM RES,R2F,CONVENTIONAL,20 Savin St,20,Savin St,Roxbury,Savin,2119
1201018000,,,,,,437000,,,,,,,,,,,,,,,,,,42.31703,-71.081281,1920,CONDOMINIUM,RCD,CONVENTIONAL,16 Savin St,16,Savin St,Roxbury,Savin,2119
1201241000,,680000,,,,,,,,,,,,,,,,,,,,,,42.337458,-71.073412,1900,1-FAM RES,R1F,COLONIAL,67 Saint James St,67,Saint James St,Roxbury,Saint James,2119
1201242000,,,,,,,,,275000,,,,,,,,,,,,,,,42.326756,-71.085795,1900,1-FAM RES,R1F,CAPE COD,69 Saint James St,69,Saint James St,Roxbury,Saint James,2119
1201329000,,,329000,,,,,,,,,,,,,,,,,,,,,42.32584,-71.084265,1890,1-FAM RES,R1F,ROW-END,4 Regent Pl,4,Regent Pl,Roxbury,Regent,2119
1201350000,,,,,520000,,,,,,,,,,,,,,,,,,,42.326547,-71.08514,1890,1-FAM RES,R1F,ROW-END,40 Saint James St,40,Saint James St,Roxbury,Saint James,2119
1201440000,,,,,165300,,,,,,,145000,,,,,,,,,401700,275000,,42.326946,-71.086569,1988,CONDOMINIUM,RCD,TOWNHOUSE,66 Saint James St,66,Saint James St,Roxbury,Saint James,2119
1201441000,,,,,,285000,,,,,,,,,,,,,,,,,,42.338811,-71.071761,1920,1-FAM RES,R1F,ROW-END,6 Saint James Pl,6,Saint James Pl,Roxbury,Saint James,2119
1201441010,,,,,,,,,,,65000,207000,,,,,,,,,,,,42.338586,-71.071727,1920,1-FAM RES,R1F,ROW-MIDDLE,5 Saint James Pl,5,Saint James Pl,Roxbury,Saint James,2119
1201480300,,,,,,,,,,141900,,,,,,,,,,,,,,42.323896,-71.086505,1989,CONDOMINIUM,RCD,LOW-RISE,70 Regent St,70,Regent St,Roxbury,Regent,2119
1201598100,,,,,,,,,,,,,,,,,,,,,419900,,,42.320407,-71.085888,1935,CONDOMINIUM,RCD,ROW-MIDDLE,8 Humboldt Ave,8,Humboldt Ave,Roxbury,Humboldt,2119
1201598250,,,,,,,,,,,,,,,,,272500,,,,,,,42.320617,-71.085892,1935,CONDOMINIUM,RCD,ROW-END,2 Humboldt Ave,2,Humboldt Ave,Roxbury,Humboldt,2119
1201600000,,,,,,,,,,,,,,575500,,,,,,,,,,42.320246,-71.084889,1900,3-FAM RES,R3F,CONVENTIONAL,18-20 Laurel St,18-20,Laurel St,Roxbury,Laurel,2119
1201754000,,,,,,,,,,,245000,,,,,,,,,,,,,42.320383,-71.090096,1890,2-FAM RES,R2F,CONVENTIONAL,14 Mayfair St,14,Mayfair St,Roxbury,Mayfair,2119
1201773000,,,,,,,,,,420000,,,,,,,,,,,,,,42.320462,-71.090325,1900,3-FAM RES,R3F,CONVENTIONAL,19 Mayfair St,19,Mayfair St,Roxbury,Mayfair,2119
1201788000,,,,,,,,,,,,,295000,,,,,,,,,,,42.318793,-71.088182,1880,2-FAM RES,R2F,SEMI DETACHD,67 Munroe St,67,Munroe St,Roxbury,Munroe,2119
1201794000,,,,,,495000,,,,242000,,,,,,,,,,,,,,42.318877,-71.088542,1910,2-FAM RES,R2F,CONVENTIONAL,79-81 Munroe St,79-81,Munroe St,Roxbury,Munroe,2119
1201798000,,,,,495500,,,,,,,,,,,,,,,,,,,42.318937,-71.088782,2004,CONDOMINIUM,RCD,CONVENTIONAL,87 Munroe St,87,Munroe St,Roxbury,Munroe,2119
1201832000,,,400000,,,,,,,,,,,,,,,,,,,,,42.320348,-71.086901,1920,4-8 UNIT APT,APT,CONDO/APT,150 Walnut Ave,150,Walnut Ave,Roxbury,Walnut,2119
1201842000,,,,,,,,,,,,,,255000,715000,,,,,,,,,42.319029,-71.08915,1900,1-FAM RES,R1F,CONVENTIONAL,105 Munroe St,105,Munroe St,Roxbury,Munroe,2119
1201908000,202050,,,,,,,,,,,,,,,,,,,,,,,42.317735,-71.084251,1900,1-FAM RES,R1F,CONVENTIONAL,1 Silva Pl,1,Silva Pl,Roxbury,Silva,2119
1202013000,,,,,,,,,,,,,370000,,,,,,,,,,,42.314948,-71.086933,1900,2-FAM RES,R2F,CONVENTIONAL,15-17 Wabeno St,15-17,Wabeno St,Dorchester,Wabeno,2121
1202018000,,,,,,,,,355000,,,,,,,,,,,,,,,42.31447,-71.087543,1900,CONDOMINIUM,RCD,,43 Waumbeck St,43,Waumbeck St,Dorchester,Waumbeck,2121
1202043000,,,,,,,,,,,,,,270000,,450000,,,,,,,,42.314339,-71.084516,1897,2-FAM RES,R2F,CONVENTIONAL,27 Wabon St,27,Wabon St,Dorchester,Wabon,2121
1202068000,,,,,,,,,,,,,,,,,,,,625000,,,,42.313548,-71.08444,1923,2-FAM RES,R2F,CONVENTIONAL,7 Waumbeck St,7,Waumbeck St,Dorchester,Waumbeck,2121
1202070000,,,,,525000,,555000,,,,,,,,,,,,,,,,,42.313625,-71.084694,1900,2-FAM RES,R2F,CONVENTIONAL,11 Waumbeck St,11,Waumbeck St,Dorchester,Waumbeck,2121
1202077000,,,,,,,,,,,,,246000,,,,,,,,,,,42.313994,-71.085921,1900,1-FAM RES,R1F,COLONIAL,25 Waumbeck St,25,Waumbeck St,Dorchester,Waumbeck,2121
1202079000,,,,,,,500000,,,,,317500,,,,,,,,,,,,42.314103,-71.086297,1910,2-FAM RES,R2F,CONVENTIONAL,29 Waumbeck St,29,Waumbeck St,Dorchester,Waumbeck,2121
1202080000,,,,,,,,,,,,,,,480000,,,,,,,,,42.314158,-71.086485,1900,1-FAM RES,R1F,COLONIAL,31 Waumbeck St,31,Waumbeck St,Dorchester,Waumbeck,2121
1202081000,,,299900,,,,,,,,,,,,,,,,,,,,,42.314213,-71.086674,1900,2-FAM RES,R2F,CONVENTIONAL,33 Waumbeck St,33,Waumbeck St,Dorchester,Waumbeck,2121
1202110000,,117500,,,,,,,,,,,,,,,,,,,,,,42.313459,-71.084786,1900,1-FAM RES,R1F,COLONIAL,14 Waumbeck St,14,Waumbeck St,Dorchester,Waumbeck,2121
1202115000,,,,,,,570000,,,,,,,,,,,,,,,,,42.31436,-71.088378,1920,2-FAM RES,R2F,CONVENTIONAL,164 Humboldt Ave,164,Humboldt Ave,Dorchester,Humboldt,2121
1202139000,,,,,,,,,,,,,,,,320750,,,,,,,,42.312416,-71.085102,1910,RELIGIOUS PR,EXM,CONVENTIONAL,27 Howland St,27,Howland St,Dorchester,Howland,2121
1202141000,,,,,,,,,,,,,,477777,,,,,,,,,,42.312531,-71.085273,1900,3-FAM RES,R3F,CONVENTIONAL,31 Howland St,31,Howland St,Dorchester,Howland,2121
1202217000,,,,,435000,,,,,,,,,,,,,,,,,,,42.312245,-71.088777,1900,3-FAM RES,R3F,CONVENTIONAL,144 Ruthven St,144,Ruthven St,Dorchester,Ruthven,2121
1202221010,,,,,,,109500,,,,,,,,,,,,,,,,,42.311999,-71.090289,2004,CONDOMINIUM,RCD,TOWNHOUSE,220 Humboldt Ave,220,Humboldt Ave,Dorchester,Humboldt,2121
1202229000,,,,,,,,366000,,,,,,,,,,,,,,,,42.312152,-71.089043,1900,2-FAM RES,R2F,TWO FAMILY,141 Ruthven St,141,Ruthven St,Dorchester,Ruthven,2121
1202249000,,,,,,,,,,,,,1350000,,,,,,,,,,,42.311649,-71.089662,1940,9 + UNIT APT,APT,CONDO/APT,116 Homestead St,116,Homestead St,Dorchester,Homestead,2121
1202268000,,,,,,,,,240000,,,,,,,,,,,,,,,42.311726,-71.090323,1925,2-FAM RES,R2F,CONVENTIONAL,107 Homestead St,107,Homestead St,Dorchester,Homestead,2121
1202299000,,,,,,,,,,,,,,,,,,460000,,,,,,42.310283,-71.08932,2016,CONDOMINIUM,RCD,FREE-STANDNG,78 Hutchings St,78,Hutchings St,Dorchester,Hutchings,2121
1202303000,,,,,418000,515000,,,,,,,,,,,,,,,,,,42.310581,-71.090043,1925,2-FAM RES,R2F,CONVENTIONAL,62 Hutchings St,62,Hutchings St,Dorchester,Hutchings,2121
1202306000,,,,,330000,,,,,,,,,,,,320000,,,,,,,42.310283,-71.08932,1935,CONDOMINIUM,RCD,FREE-STANDNG,42-44 Hutchings St,42-44,Hutchings St,Dorchester,Hutchings,2121
1202312000,,,,,,,,,,,,,,,,,,,,800000,,,,42.309073,-71.087894,1899,3-FAM RES,R3F,CONVENTIONAL,2 Hutchings St,2,Hutchings St,Dorchester,Hutchings,2121
1202376000,,,,,,,,,,,,84900,,100000,,,,,,,,,,42.308668,-71.086153,1903,CONDOMINIUM,RCD,FREE-STANDNG,34 Schuyler St,34,Schuyler St,Dorchester,Schuyler,2121
1202397000,,,,,,,,,,,,,,,,,,,,,,785000,,42.305868,-71.085748,1899,1-FAM RES,R1F,CONVENTIONAL,274 Seaver St,274,Seaver St,Dorchester,Seaver,2121
1202405000,,,,,,,,,,,,,,,,,,,,555000,,,,42.30694,-71.08501,1900,2-FAM RES,R2F,CONVENTIONAL,26 Wayne St,26,Wayne St,Dorchester,Wayne,2121
1202407000,,,,,,,,,,,,,,450000,,,,,,,,,,42.306866,-71.084827,1905,1-FAM RES,R1F,CONVENTIONAL,18 Wayne St,18,Wayne St,Dorchester,Wayne,2121
1202422000,,,,,421000,580000,,,,,,,,,,,,,,,,,,42.307634,-71.086496,1916,3-FAM RES,R3F,CONVENTIONAL,92 Maple St,92,Maple St,Dorchester,Maple,2121
1202434000,,,,,,,,,,119000,,,,,,,,,,,,,,42.30693,-71.084479,1935,3-FAM RES,R3F,CONVENTIONAL,7 Wayne St,7,Wayne St,Dorchester,Wayne,2121
1202441000,,,,,,,,,,,,,,,,,,149900,,250000,,,,42.307756,-71.084056,,RES DEV LAND,LND,,3 Schuyler St,3,Schuyler St,Dorchester,Schuyler,2121
1202466000,,,,,,,,,,,,,,,234000,,,,,,,,,42.308232,-71.085122,1910,2-FAM RES,R2F,CONVENTIONAL,15 Schuyler St,15,Schuyler St,Dorchester,Schuyler,2121
1202584000,,,,,,,,,,,,,,,,,,,,,,,740000,42.312084,-71.084987,1900,1-FAM RES,R1F,COLONIAL,20 Howland St,20,Howland St,Dorchester,Howland,2121
1202589000,,,100000,,,,,,,,,,,,,,,,,,,,,42.311569,-71.084267,1900,2-FAM RES,R2F,CONVENTIONAL,10 Howland St,10,Howland St,Dorchester,Howland,2121
1202600000,,,,,,,349900,,,,100000,,,,,,,,,,,,,42.311718,-71.084131,1900,CONDOMINIUM,RCD,FREE-STANDNG,7 Howland St,7,Howland St,Dorchester,Howland,2121
1202604000,,,,,,,,,,,,,218000,,,,,,,,,,,42.312059,-71.084608,1890,1-FAM RES,R1F,COLONIAL,17 Howland St,17,Howland St,Dorchester,Howland,2121
1202634000,,,,,,,,,,,,,,,,,,,731000,,,,,42.310736,-71.083156,1900,2-FAM RES,R2F,CONVENTIONAL,10 Sunderland St,10,Sunderland St,Dorchester,Sunderland,2121
1202635000,,285000,,,,,,,,,,,,,,,,,,,,,,42.31069,-71.083298,1910,2-FAM RES,R2F,CONVENTIONAL,4 Sunderland St,4,Sunderland St,Dorchester,Sunderland,2121
1202640000,,,,,,,,,,,,,,,,390000,,,,,,,,42.311312,-71.082917,1900,1-FAM RES,R1F,CONVENTIONAL,578 Warren St,578,Warren St,Dorchester,Warren,2121
