ct20_id,avg_permit_val,total permit valuation,total_num_permits,num_permit_norm,norm_perm_val,pop,num_sales_transactions,norm_num_transactions,mhi,total sales value,avg_sales_value,total_price_diff,price_diff_norm
25009211202,0,0,0,0,0,3830,724,0.189033943,87429,0,0,0,0
25021419602,0,0,0,0,0,5913,944,0.159648233,137228,0,0,0,0
25017387100,0,0,0,0,0,4379,758,0.173098881,136404,0,0,0,0
25023508101,0,0,0,0,0,7078,1256,0.177451257,149224,0,0,0,0
25023508102,0,0,0,0,0,4978,896,0.179991965,108750,0,0,0,0
25017366202,0,0,0,0,0,5241,956,0.182407937,211875,0,0,0,0
25025010104,13209.522,22641120.71,186,0.036737112,4471.878473,5063,626,0.123642109,59063,1962204073,1144142.317,130166.6,25.70938179
25021408103,0,0,0,0,0,3034,364,0.119973632,188750,0,0,0,0
25017370104,0,0,0,0,0,3734,509,0.136314944,109441,0,0,0,0
25021419300,0,0,0,0,0,4000,439,0.10975,95288,0,0,0,0
25017330201,0,0,0,0,0,2570,678,0.26381323,136444,0,0,0,0
25017341102,0,0,0,0,0,5180,373,0.072007722,76179,0,0,0,0
25017368200,0,0,0,0,0,4198,583,0.138875655,127984,0,0,0,0
25021401201,0,0,0,0,0,5191,488,0.094008861,215391,0,0,0,0
25017341101,0,0,0,0,0,3850,519,0.134805195,124815,0,0,0,0
25017374300,0,0,0,0,0,3772,548,0.145281018,250001,0,0,0,0
25023506206,0,0,0,0,0,2886,681,0.235966736,63564,0,0,0,0
25017334200,0,0,0,0,0,4070,626,0.153808354,99207,0,0,0,0
25009205500,0,0,0,0,0,5500,636,0.115636364,62965,0,0,0,0
25021417702,0,0,0,0,0,2826,406,0.143665959,100792,0,0,0,0
25025070700,9171.024419,10189008.13,201,0.079540958,4032.057036,2527,420,0.166204986,128313,1487534245,1338914.712,24099.7,9.536881678
25009205900,0,0,0,0,0,4798,502,0.104626928,67197,0,0,0,0
25027744102,0,0,0,0,0,5552,792,0.142651297,103073,0,0,0,0
25017333200,0,0,0,0,0,5228,640,0.122417751,87261,0,0,0,0
25009210100,0,0,0,0,0,6880,782,0.113662791,126917,0,0,0,0
25021417501,0,0,0,0,0,5291,554,0.104706105,78125,0,0,0,0
25017336404,0,0,0,0,0,2578,347,0.134600465,91689,0,0,0,0
25023501203,0,0,0,0,0,2679,351,0.131019037,189554,0,0,0,0
25017360300,0,0,0,0,0,7014,816,0.116338751,145833,0,0,0,0
25017353200,0,0,0,0,0,5242,330,0.062953071,114565,0,0,0,0
25021411301,0,0,0,0,0,6072,865,0.142457181,171875,0,0,0,0
25017342202,0,0,0,0,0,4208,404,0.096007605,65200,0,0,0,0
25009208402,0,0,0,0,0,3514,417,0.118668184,109074,0,0,0,0
25017342600,0,0,0,0,0,4969,331,0.066613001,63802,0,0,0,0
25025170200,0,0,0,0,0,5305,446,0.084071631,46192,0,0,0,0
25027744400,0,0,0,0,0,4267,581,0.136161237,67313,0,0,0,0
25025070502,16377.62879,20242749.19,244,0.071912762,5966.03277,3393,513,0.151193634,21951,1165232232,942744.5243,32754.39,9.65351901
25017387202,0,0,0,0,0,4386,664,0.151390789,160972,0,0,0,0
25025070902,6068.17986,7809747.48,208,0.090434783,3395.542383,2300,536,0.233043478,115089,1023700665,794798.653,115695.69,50.30247391
25025070802,6265.472355,8777926.77,292,0.108752328,3269.246469,2685,565,0.210428305,81250,1246298038,888942.9658,2376054269,884936.4131
25025000701,1067.804123,1077414.36,179,0.039628072,238.5243215,4517,319,0.070622094,72382,464389173,460246.9504,21449.52,4.748620766
25017363105,0,0,0,0,0,3781,592,0.156572335,83977,0,0,0,0
25025080801,77102.29412,2621478,59,0.013778608,612.2087809,4282,13,0.003035965,28295,66816700,1965197.059,6293.96,1.469864549
25017363202,0,0,0,0,0,3717,535,0.14393328,155833,0,0,0,0
25009210302,0,0,0,0,0,4918,468,0.095160634,101105,0,0,0,0
25025110502,2775.692609,3616727.47,770,0.1925,904.1818675,4000,515,0.12875,106717,571142417,438328.7928,227881.02,56.970255
25025110301,2821.733404,2404116.86,540,0.216,961.646744,2500,316,0.1264,90833,365123839,428549.1068,71714.61,28.685844
25017384004,0,0,0,0,0,1459,212,0.145305003,115417,0,0,0,0
25025120105,7388.532991,8496812.94,594,0.238362761,3409.636011,2492,447,0.179373997,163884,738497264,641056.6528,117597.43,47.18997994
25025010204,5728.115966,3408229,158,0.045890212,989.9009585,3443,207,0.060121987,47750,1995479680,3353747.361,12465.86,3.620638978
25017367100,0,0,0,0,0,4861,706,0.145237605,234205,0,0,0,0
25025081800,4762.087577,3557279.42,441,0.123633305,997.2748584,3567,285,0.079899075,33646,258516789,346073.3454,63951.41,17.9286263
25017337101,0,0,0,0,0,3220,406,0.126086957,116806,0,0,0,0
25009205600,0,0,0,0,0,4422,461,0.10425147,51045,0,0,0,0
25017332201,0,0,0,0,0,2111,255,0.120795831,88670,0,0,0,0
25025120700,3054.904223,2242299.7,195,0.091164095,1048.293455,2139,261,0.122019635,123700,481667971,656223.3937,19865.01,9.287054698
25017333501,0,0,0,0,0,5093,678,0.133123896,118917,0,0,0,0
25009208301,0,0,0,0,0,2678,301,0.112397311,67399,0,0,0,0
25017350105,0,0,0,0,0,1181,81,0.068585944,113750,0,0,0,0
25017336202,0,0,0,0,0,3416,542,0.158665105,188438,0,0,0,0
25017365100,0,0,0,0,0,7918,1271,0.160520333,219785,0,0,0,0
25021456401,0,0,0,0,0,2886,426,0.147609148,111042,0,0,0,0
25009207200,0,0,0,0,0,3003,205,0.068265068,33714,0,0,0,0
25021417902,0,0,0,0,0,3786,493,0.130216587,88529,0,0,0,0
25025000505,122.1914008,88100,81,0.036885246,40.11839709,2196,258,0.117486339,53365,309437235,429177.8571,20983.01,9.555104736
25021401000,0,0,0,0,0,3534,474,0.134125637,124875,0,0,0,0
25009223100,0,0,0,0,0,4149,770,0.185586888,99053,0,0,0,0
25017323101,0,0,0,0,0,3819,529,0.138517937,140865,0,0,0,0
25021406102,0,0,0,0,0,6718,1087,0.161804108,211086,0,0,0,0
25025060601,635.5280685,667940,201,0.100199402,332.9710867,2006,457,0.22781655,163646,599473107,570383.5461,65803.39,32.80328514
25021410300,0,0,0,0,0,4947,621,0.125530625,104750,0,0,0,0
25027744201,0,0,0,0,0,2824,381,0.134915014,95291,0,0,0,0
25017320107,0,0,0,0,0,4376,266,0.060786106,161834,0,0,0,0
25021411101,0,0,0,0,0,4665,400,0.085744909,145868,0,0,0,0
25027744202,0,0,0,0,0,5339,831,0.155647125,81588,0,0,0,0
25025020301,2339.62766,1319550,37,0.017082179,609.2105263,2166,192,0.088642659,112045,349738977,620104.5691,40011881.35,18472.70607
25017354500,0,0,0,0,0,1937,221,0.11409396,157938,0,0,0,0
25009215102,0,0,0,0,0,2939,491,0.167063627,108833,0,0,0,0
25025180500,0,0,0,0,0,4089,689,0.168500856,94041,0,0,0,0
25021441203,0,0,0,0,0,4112,578,0.140564202,119167,0,0,0,0
25021417802,0,0,0,0,0,3217,191,0.059372086,34318,0,0,0,0
25017337202,0,0,0,0,0,5110,733,0.143444227,106722,0,0,0,0
25017383402,0,0,0,0,0,3799,580,0.152671756,65921,0,0,0,0
25017385101,0,0,0,0,0,2869,272,0.094806553,159018,0,0,0,0
25025170102,0,0,0,0,0,5015,508,0.101296112,85519,0,0,0,0
25021402200,0,0,0,0,0,2217,394,0.177717636,113942,0,0,0,0
25025120600,1130.410023,998152.05,379,0.147700701,388.9914458,2566,371,0.144583009,130000,449923613,508963.3631,22947.19,8.942786438
25009210600,0,0,0,0,0,4424,582,0.131555154,73616,0,0,0,0
25009211300,0,0,0,0,0,6916,995,0.143869289,130556,0,0,0,0
25025081302,12064.8694,3233385,120,0.038961039,1049.800325,3080,94,0.030519481,25308,165551644,617730.0149,25518973.26,8285.380929
25025000601,3277.88628,2766536.02,437,0.116285258,736.1724375,3758,323,0.085949973,114479,517652575,613332.4348,710016981.9,188934.8009
25021418101,0,0,0,0,0,5121,654,0.127709432,99183,0,0,0,0
25025000502,203.7339401,245091.93,106,0.015173204,35.08329946,6986,422,0.060406527,76458,606742496,504357.852,61021887.04,8734.882199
25017370302,0,0,0,0,0,1572,168,0.106870229,90238,0,0,0,0
25025091400,5298.898815,2236135.3,307,0.106375606,774.8216563,2886,123,0.042619543,45990,284261171,673604.6706,61127322.86,21180.63855
25017354400,0,0,0,0,0,1730,230,0.132947977,148828,0,0,0,0
25017341302,0,0,0,0,0,2273,169,0.074351078,73976,0,0,0,0
25017342502,0,0,0,0,0,3080,225,0.073051948,68482,0,0,0,0
25017385102,0,0,0,0,0,4972,668,0.134352373,120549,0,0,0,0
25017342102,0,0,0,0,0,4718,359,0.076091564,73000,0,0,0,0
25021420201,0,0,0,0,0,3576,464,0.129753915,63818,0,0,0,0
25023506202,0,0,0,0,0,2570,385,0.149805447,116369,0,0,0,0
25025981700,0,0,3,0.75,0,4,35,8.75,-666666666,679921209,8499015.113,8059.15,2014.7875
25021416200,0,0,0,0,0,6913,875,0.126573123,119514,0,0,0,0
25027744104,0,0,0,0,0,5167,621,0.120185794,111220,0,0,0,0
25025120400,4714.813358,11584296.42,863,0.143689644,1928.787283,6006,1008,0.167832168,122569,1339152919,545035.7831,64450.46,10.73101232
25009205400,0,0,0,0,0,4874,817,0.167624128,109505,0,0,0,0
25027744103,0,0,0,0,0,2780,639,0.229856115,112524,0,0,0,0
25025020305,0,0,15,0.004128819,0,3633,316,0.086980457,126576,818621998,930252.2705,145921.14,40.16546656
25025081101,11531.27877,3828384.55,56,0.037735849,2579.773956,1484,116,0.078167116,71875,146710229,440571.2583,65366157.58,44047.276
25021443104,0,0,0,0,0,4763,734,0.154104556,114659,0,0,0,0
25017339804,0,0,0,0,0,2260,198,0.087610619,101413,0,0,0,0
25025010103,0,0,126,0.026825633,0,4697,1,0.000212902,34804,7572000,2524000,0,0
25025000201,2067.38864,1383083,522,0.132051606,349.8818619,3953,264,0.06678472,112244,357266400,534030.4933,139105.73,35.18991399
25021414100,0,0,0,0,0,5862,923,0.157454794,144808,0,0,0,0
25017352400,0,0,0,0,0,1879,79,0.04204364,68350,0,0,0,0
25009206300,0,0,0,0,0,4214,566,0.134314191,73836,0,0,0,0
25021417202,0,0,0,0,0,4059,380,0.093619118,85023,0,0,0,0
25017323102,0,0,0,0,0,3355,570,0.169895678,157434,0,0,0,0
25023508200,0,0,0,0,0,6305,807,0.127993656,115385,0,0,0,0
25025170301,0,0,0,0,0,7045,795,0.11284599,90165,0,0,0,0
25025010405,9696.42228,3742819,84,0.012257406,546.1577411,6853,185,0.026995476,18125,581215494,1505739.622,12640.53,1.844525026
25021414200,0,0,0,0,0,7549,1032,0.136706849,182734,0,0,0,0
25025070901,24478.93922,5972861.17,79,0.067811159,5126.919459,1165,112,0.096137339,30357,330900216,1350613.127,10429.5,8.952360515
25017357400,0,0,0,0,0,2372,230,0.096964587,203828,0,0,0,0
25009206100,0,0,0,0,0,4199,310,0.073827102,38729,0,0,0,0
25017336403,0,0,0,0,0,3254,175,0.053779963,117153,0,0,0,0
25025020302,2463.375219,2133282.94,138,0.106728538,1649.870797,1293,334,0.258313998,126250,1113656284,1285977.233,125596.06,97.13539056
25017363201,0,0,0,0,0,3317,496,0.14953271,188000,0,0,0,0
25017385204,0,0,0,0,0,3357,522,0.155495979,139554,0,0,0,0
25017350702,0,0,0,0,0,3315,209,0.063046757,24194,0,0,0,0
25017339803,0,0,0,0,0,3383,316,0.093408218,95077,0,0,0,0
25025981502,0,0,0,0,0,7,13,1.857142857,-666666666,1400000,1400000,0,0
25021419500,0,0,0,0,0,3481,466,0.133869578,143065,0,0,0,0
25021408104,0,0,0,0,0,5149,695,0.134977666,162681,0,0,0,0
25025981202,0,0,30,5,0,6,158,26.33333333,-666666666,451550939,1736734.381,6001.65,1000.275
25025170504,0,0,0,0,0,3157,320,0.101362053,101397,0,0,0,0
25009207100,0,0,0,0,0,3807,345,0.090622537,73929,0,0,0,0
25025081200,7791.523529,2649118,193,0.055048488,755.5955505,3506,142,0.040501997,25580,179787293,527235.4633,69670.34,19.87174558
25025981800,37.03703704,5000,6,0.260869565,217.3913043,23,56,2.434782609,-666666666,75052388,555943.6148,3003.81,130.6004348
25009202103,0,0,0,0,0,1735,256,0.147550432,114028,0,0,0,0
25025110104,3272.705063,1034174.8,211,0.09692237,475.0458429,2177,116,0.053284336,47612,160862507,509058.5665,7658.91,3.518102894
25025061101,190.4761905,4000,17,0.006273063,1.47601476,2710,8,0.00295203,12300,11138153,530388.2381,654.12,0.241372694
25025060602,0,0,18,0.054380665,0,331,48,0.145015106,104861,1165531556,12950350.62,2785.65,8.415861027
25025070801,6301.103324,2236891.68,49,0.046401515,2118.268636,1056,145,0.137310606,-666666666,311086156,876299.031,210008875.4,198872.0411
25025120103,2701.150305,1596379.83,334,0.203410475,972.2167052,1642,238,0.144945189,196563,445009903,752977.8393,10620.86,6.468246041
25017341903,0,0,0,0,0,6888,366,0.053135889,106289,0,0,0,0
25025980700,942.2646341,77265.7,4,0.571428571,11037.95714,7,31,4.428571429,-666666666,20619792,251460.878,1944.07,277.7242857
25025040200,16478.83173,8651386.66,164,0.102885822,5427.469674,1594,195,0.122333752,138036,376078409,712269.714,14406.5,9.037954831
25021418003,0,0,0,0,0,2448,214,0.087418301,113356,0,0,0,0
25017369000,0,0,0,0,0,3300,62,0.018787879,-666666666,0,0,0,0
25017354601,0,0,0,0,0,1646,253,0.153705954,107206,0,0,0,0
25025130406,2551.388794,2115101.31,354,0.062777088,375.0844671,5639,361,0.064018443,44115,433036737,522360.3583,156502.86,27.7536549
25025000807,0,0,14,0.006134969,0,2282,3,0.001314636,-666666666,30636200,2356630.769,163.37,0.07159071
,0,,0,0,,,,,-666666666,0,0,0,0
25021419601,0,0,0,0,0,1600,242,0.15125,165532,0,0,0,0
25025140106,752.1659091,66190.6,66,0.03030303,30.39054178,2178,34,0.015610652,33235,39268686,446235.0682,2177.59,0.999811754
25025060603,0,0,23,0.015312916,0,1502,12,0.007989348,194643,183207377,1908410.177,-29.62,-0.019720373
25025980300,4392.255556,395303,4,0.03539823,3498.256637,113,46,0.407079646,-666666666,44314874,492387.4889,1941.35,17.1800885
25025110106,4061.748184,1811539.69,229,0.168879056,1335.943724,1356,171,0.126106195,93221,201902444,451683.3199,13457.14,9.924144543
25025981100,8.454545455,279,19,0.195876289,2.87628866,97,20,0.206185567,-666666666,17798292,539342.1818,290.26,2.992371134
25025010408,2189.45208,873591.38,36,0.025034771,607.5044367,1438,121,0.084144645,67832,158936372,398336.7719,12031.03,8.366502086
25021422201,0,0,0,0,0,2277,42,0.018445323,117750,0,0,0,0
,0,,0,0,,,,,,0,0,0,0
25025981000,1936.25,61960,4,0.363636364,5632.727273,11,8,0.727272727,-666666666,21323400,666356.25,774.98,70.45272727
25017353102,0,0,0,0,0,6238,4,0.000641231,63438,0,0,0,0
25017350106,0,0,0,0,0,1660,6,0.003614458,115029,0,0,0,0
25025070103,2053.846154,26700,10,0.013315579,35.55259654,751,11,0.014647137,62750,17998000,1384461.538,100.82,0.13424767
